sell_order,case_id,type,size2,size1,size0,eva_price,tumbon,aumper,province,deed_number,pay_down,sell_table,status,max_price,announce_date,img,link,page,lat,lon,lastSta_date,lastSta_detail,bid_dates,bid_time,discount_factor,current_price,img0,img1,timestamp
3 - 1,ผบE.1288/2563,ที่ดินว่างเปล่า,0,0,50.0,40000.0,หัวกระบือ (คลองซอยที่ 22 ฝั่งเหนือ),องครักษ์,นครนายก,14893,5000,"{'1': {'date': '22/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '13/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '03/01/2567', 'sta': '-'}, '4': {'date': '24/01/2567', 'sta': '-'}, '5': {'date': '14/02/2567', 'sta': '-'}, '6': {'date': '06/03/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,40000,22-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/10/14893p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/10/14893j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.1288&law_suit_year=2563&deed_no=14893&addrno=-,11/1,14.0117263,101.00373443,20240103,-,"['20231122', '20231213', '20240103', '20240124', '20240214', '20240306']",3,2,32000,https://asset.led.go.th/PPKPicture/2566/08-2566/10/14893p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/10/14893j.jpg,2023-12-14
3 - 1,ผบE.2201/2565,ที่ดินว่างเปล่า,0,0,71.0,56800.0,ทรายมูล,องครักษ์,นครนายก,57555,5000,"{'1': {'date': '20/09/2566', 'sta': 'ขายได้'}, '2': {'date': '11/10/2566', 'sta': 'ขายได้'}, '3': {'date': '01/11/2566', 'sta': 'ขายได้'}, '4': {'date': '22/11/2566', 'sta': 'ขายได้'}, '5': {'date': '13/12/2566', 'sta': 'ขายได้'}, '6': {'date': '03/01/2567', 'sta': 'ขายได้'}}",ปลอดภาระผูกพัน,56800,20-07-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/22/57555p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/22/57555j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2201&law_suit_year=2565&deed_no=57555&addrno=-,12/1,14.12282807,101.037803,20240103,ขายได้,"['20230920', '20231011', '20231101', '20231122', '20231213', '20240103']",6,0,56800,https://asset.led.go.th/PPKPicture/2566/06-2566/22/57555p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/22/57555j.jpg,2023-12-14
3 - 1,ผบ.1027/2565,ที่ดินว่างเปล่า,0,0,50.0,20000.0,บางอ้อ,บ้านนา,นครนายก,11855,5000,"{'1': {'date': '13/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '03/01/2567', 'sta': '-'}, '3': {'date': '24/01/2567', 'sta': '-'}, '4': {'date': '14/02/2567', 'sta': '-'}, '5': {'date': '06/03/2567', 'sta': '-'}, '6': {'date': '27/03/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,20000,16-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/28/11855p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/28/11855j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1027&law_suit_year=2565&deed_no=11855&addrno=-,13/1,14.16299754,101.09438779,20240103,-,"['20231213', '20240103', '20240124', '20240214', '20240306', '20240327']",2,1,18000,https://asset.led.go.th/PPKPicture/2566/09-2566/28/11855p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/28/11855j.jpg,2023-12-14
3 - 1,ผบ.2305/2558,ที่ดินว่างเปล่า,0,1,65.8,82900.0,พรหมณี,เมืองนครนายก,นครนายก,16223,5000,"{'1': {'date': '18/10/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '08/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '3': {'date': '29/11/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '4': {'date': '20/12/2566', 'sta': '-'}, '5': {'date': '10/01/2567', 'sta': '-'}, '6': {'date': '31/01/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,82900,18-08-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/03/16223p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/03/16223j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.2305&law_suit_year=2558&deed_no=16223&addrno=-,14/1,14.23903003,101.13267719,20231220,-,"['20231018', '20231108', '20231129', '20231220', '20240110', '20240131']",4,3,58029,https://asset.led.go.th/PPKPicture/2566/07-2566/03/16223p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/03/16223j.jpg,2023-12-14
3 - 1,ผบE.283/2566,ที่ดินว่างเปล่า,0,0,66.0,158400.0,ศีรษะกระบือ,องครักษ์,นครนายก,83897,5000,"{'1': {'date': '17/01/2567', 'sta': '-'}, '2': {'date': '07/02/2567', 'sta': '-'}, '3': {'date': '28/02/2567', 'sta': '-'}, '4': {'date': '20/03/2567', 'sta': '-'}, '5': {'date': '10/04/2567', 'sta': '-'}, '6': {'date': '01/05/2567', 'sta': '-'}}",การจำนองติดไป,158400,20-11-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/02/83897p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/02/83897j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.283&law_suit_year=2566&deed_no=83897&addrno=-,15/1,14.08894374,101.02207262,20240117,-,"['20240117', '20240207', '20240228', '20240320', '20240410', '20240501']",1,0,158400,https://asset.led.go.th/PPKPicture/2566/11-2566/02/83897p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/02/83897j.jpg,2023-12-14
3 - 1,ผบE.283/2566,ที่ดินว่างเปล่า,0,0,66.0,158400.0,ศีรษะกระบือ,องครักษ์,นครนายก,83898,5000,"{'1': {'date': '17/01/2567', 'sta': '-'}, '2': {'date': '07/02/2567', 'sta': '-'}, '3': {'date': '28/02/2567', 'sta': '-'}, '4': {'date': '20/03/2567', 'sta': '-'}, '5': {'date': '10/04/2567', 'sta': '-'}, '6': {'date': '01/05/2567', 'sta': '-'}}",การจำนองติดไป,158400,20-11-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/02/83898p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/02/83898j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.283&law_suit_year=2566&deed_no=83898&addrno=-,16/1,14.08906826,101.02204131,20240117,-,"['20240117', '20240207', '20240228', '20240320', '20240410', '20240501']",1,0,158400,https://asset.led.go.th/PPKPicture/2566/11-2566/02/83898p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/02/83898j.jpg,2023-12-14
3 - 2,ผบE.2201/2565,ที่ดินว่างเปล่า,0,0,72.0,57600.0,ทรายมูล,องครักษ์,นครนายก,57549,5000,"{'1': {'date': '20/09/2566', 'sta': 'ขายได้'}, '2': {'date': '11/10/2566', 'sta': 'ขายได้'}, '3': {'date': '01/11/2566', 'sta': 'ขายได้'}, '4': {'date': '22/11/2566', 'sta': 'ขายได้'}, '5': {'date': '13/12/2566', 'sta': 'ขายได้'}, '6': {'date': '03/01/2567', 'sta': 'ขายได้'}}",ปลอดภาระผูกพัน,57600,20-07-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/22/57549p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/22/57549j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.2201&law_suit_year=2565&deed_no=57549&addrno=-,17/1,14.12223914,101.03836289,20240103,ขายได้,"['20230920', '20231011', '20231101', '20231122', '20231213', '20240103']",6,0,57600,https://asset.led.go.th/PPKPicture/2566/06-2566/22/57549p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/22/57549j.jpg,2023-12-14
4 - 1,ผบ.1040/2564,ที่ดินว่างเปล่า,0,0,73.0,83950.0,เกาะโพธิ์,ปากพลี,นครนายก,9331,5000,"{'1': {'date': '17/01/2567', 'sta': '-'}, '2': {'date': '07/02/2567', 'sta': '-'}, '3': {'date': '28/02/2567', 'sta': '-'}, '4': {'date': '20/03/2567', 'sta': '-'}, '5': {'date': '10/04/2567', 'sta': '-'}, '6': {'date': '01/05/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,83950,20-11-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/02/9331p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/02/9331j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.1040&law_suit_year=2564&deed_no=9331&addrno=-,18/1,14.1517276,101.22422629,20240117,-,"['20240117', '20240207', '20240228', '20240320', '20240410', '20240501']",1,0,83950,https://asset.led.go.th/PPKPicture/2566/11-2566/02/9331p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/02/9331j.jpg,2023-12-14
4 - 1,ผบ.4597/2562,ที่ดินว่างเปล่า,0,0,50.0,35000.0,เขาเพิ่ม,บ้านนา,นครนายก,14890,5000,"{'1': {'date': '22/11/2566', 'sta': 'ขายได้'}, '2': {'date': '13/12/2566', 'sta': 'ขายได้'}, '3': {'date': '03/01/2567', 'sta': 'ขายได้'}, '4': {'date': '24/01/2567', 'sta': 'ขายได้'}, '5': {'date': '14/02/2567', 'sta': 'ขายได้'}, '6': {'date': '06/03/2567', 'sta': 'ขายได้'}}",ปลอดภาระผูกพัน,35000,22-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/10/14890p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/10/14890j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4597&law_suit_year=2562&deed_no=14890&addrno=-,19/1,14.38351756,101.10992904,20240103,ขายได้,"['20231122', '20231213', '20240103', '20240124', '20240214', '20240306']",3,0,35000,https://asset.led.go.th/PPKPicture/2566/08-2566/10/14890p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/10/14890j.jpg,2023-12-14
4 - 1,ผบE.35/2563,ที่ดินว่างเปล่า,0,0,56.0,61600.0,หัวกระบือ,องครักษ์,นครนายก,39963,5000,"{'1': {'date': '13/12/2566', 'sta': 'งดขายไม่มีผู้สู้ราคา'}, '2': {'date': '03/01/2567', 'sta': '-'}, '3': {'date': '24/01/2567', 'sta': '-'}, '4': {'date': '14/02/2567', 'sta': '-'}, '5': {'date': '06/03/2567', 'sta': '-'}, '6': {'date': '27/03/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,61600,16-10-2566,"['https://asset.led.go.th/PPKPicture/2566/09-2566/28/39963p.jpg', 'https://asset.led.go.th/PPKPicture/2566/09-2566/28/39963j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.35&law_suit_year=2563&deed_no=39963&addrno=-,20/1,14.07512142,100.98689825,20240103,-,"['20231213', '20240103', '20240124', '20240214', '20240306', '20240327']",2,1,55440,https://asset.led.go.th/PPKPicture/2566/09-2566/28/39963p.jpg,https://asset.led.go.th/PPKPicture/2566/09-2566/28/39963j.jpg,2023-12-14
4 - 1,ผบE.8091/2565,ที่ดินว่างเปล่า,0,0,50.0,60000.0,หัวกระบือ,องครักษ์,นครนายก,35732,5000,"{'1': {'date': '20/09/2566', 'sta': 'ขายได้'}, '2': {'date': '11/10/2566', 'sta': 'ขายได้'}, '3': {'date': '01/11/2566', 'sta': 'ขายได้'}, '4': {'date': '22/11/2566', 'sta': 'ขายได้'}, '5': {'date': '13/12/2566', 'sta': 'ขายได้'}, '6': {'date': '03/01/2567', 'sta': 'ขายได้'}}",ปลอดภาระผูกพัน,60000,20-07-2566,"['https://asset.led.go.th/PPKPicture/2566/06-2566/22/35732p.jpg', 'https://asset.led.go.th/PPKPicture/2566/06-2566/22/35732j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.8091&law_suit_year=2565&deed_no=35732&addrno=-,21/1,14.06209922,100.99115934,20240103,ขายได้,"['20230920', '20231011', '20231101', '20231122', '20231213', '20240103']",6,0,60000,https://asset.led.go.th/PPKPicture/2566/06-2566/22/35732p.jpg,https://asset.led.go.th/PPKPicture/2566/06-2566/22/35732j.jpg,2023-12-14
4 - 1,ผบ.405/2562,ที่ดินพร้อมสิ่งปลูกสร้าง,0,2,0.0,1077500.0,องครักษ์,องครักษ์,นครนายก,82033,5000,"{'1': {'date': '18/10/2566', 'sta': 'โจทก์แถลงงดขาย'}, '2': {'date': '08/11/2566', 'sta': 'งดขาย'}, '3': {'date': '29/11/2566', 'sta': 'งดขาย'}, '4': {'date': '20/12/2566', 'sta': 'งดขาย'}, '5': {'date': '10/01/2567', 'sta': 'งดขาย'}, '6': {'date': '31/01/2567', 'sta': 'งดขาย'}}",การจำนองติดไป,1077500,18-08-2566,"['https://asset.led.go.th/PPKPicture/2566/07-2566/03/82033p.jpg', 'https://asset.led.go.th/PPKPicture/2566/07-2566/03/82033j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.405&law_suit_year=2562&deed_no=82033&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,22/1,14.08819971,101.00281,20231220,งดขาย,"['20231018', '20231108', '20231129', '20231220', '20240110', '20240131']",4,0,1077500,https://asset.led.go.th/PPKPicture/2566/07-2566/03/82033p.jpg,https://asset.led.go.th/PPKPicture/2566/07-2566/03/82033j.jpg,2023-12-14
4 - 2,ผบ.4597/2562,ที่ดินว่างเปล่า,0,0,50.0,35000.0,เขาเพิ่ม,บ้านนา,นครนายก,13827,5000,"{'1': {'date': '22/11/2566', 'sta': 'ขายได้'}, '2': {'date': '13/12/2566', 'sta': 'ขายได้'}, '3': {'date': '03/01/2567', 'sta': 'ขายได้'}, '4': {'date': '24/01/2567', 'sta': 'ขายได้'}, '5': {'date': '14/02/2567', 'sta': 'ขายได้'}, '6': {'date': '06/03/2567', 'sta': 'ขายได้'}}",ปลอดภาระผูกพัน,35000,22-09-2566,"['https://asset.led.go.th/PPKPicture/2566/08-2566/10/13827p.jpg', 'https://asset.led.go.th/PPKPicture/2566/08-2566/10/13827j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BA.4597&law_suit_year=2562&deed_no=13827&addrno=-,23/1,14.38268078,101.10991088,20240103,ขายได้,"['20231122', '20231213', '20240103', '20240124', '20240214', '20240306']",3,0,35000,https://asset.led.go.th/PPKPicture/2566/08-2566/10/13827p.jpg,https://asset.led.go.th/PPKPicture/2566/08-2566/10/13827j.jpg,2023-12-14
5 - 1,ผบE.4693/2565,ที่ดินว่างเปล่า,0,0,50.0,50000.0,ศีรษะกระบือ,องครักษ์,นครนายก,39131,5000,"{'1': {'date': '17/01/2567', 'sta': '-'}, '2': {'date': '07/02/2567', 'sta': '-'}, '3': {'date': '28/02/2567', 'sta': '-'}, '4': {'date': '20/03/2567', 'sta': '-'}, '5': {'date': '10/04/2567', 'sta': '-'}, '6': {'date': '01/05/2567', 'sta': '-'}}",ปลอดภาระผูกพัน,50000,20-11-2566,"['https://asset.led.go.th/PPKPicture/2566/11-2566/02/39131p.jpg', 'https://asset.led.go.th/PPKPicture/2566/11-2566/02/39131j.jpg']",https://asset.led.go.th/newbid-old/asset_open.asp?law_suit_no=%BC%BAE.4693&law_suit_year=2565&deed_no=39131&addrno=-,24/1,14.014533,101.01546295,20240117,-,"['20240117', '20240207', '20240228', '20240320', '20240410', '20240501']",1,0,50000,https://asset.led.go.th/PPKPicture/2566/11-2566/02/39131p.jpg,https://asset.led.go.th/PPKPicture/2566/11-2566/02/39131j.jpg,2023-12-14
